i,timestamp,t_time,collisions,base_t_time,satellite,sat_r_time
5,10374.999701139657,10555,0,10556,9,10558.14672033559
5,10377.29890470478,10560,0,10561,9,10563.146631719674
4,10538.645519316266,10561,0,10562,9,10564.146613997265
5,10378.977098750469,10564,0,10565,9,10567.146560831587
5,10387.846379634304,10567,0,10568,9,10570.146507668233
0,10569.278212894973,10580,0,10581,9,10583.146277320551
1,10575.5491846579,10583,0,10584,9,10586.146224169594
5,10404.869834143892,10584,1,10585,9,10587.146206453126
5,10442.71360013813,10585,0,10586,9,10588.146188736915
3,10568.049504707093,10587,1,10588,9,10590.146153305272
5,10519.632957773438,10589,0,10590,9,10592.146117874661
5,10525.526607404294,10601,0,10602,9,10604.145905312727
5,10528.877983049048,10608,0,10609,9,10611.145781335475
3,10603.571363765126,10610,0,10611,9,10613.145745915735
2,10605.78606333755,10617,0,10618,9,10620.1456219548
2,10625.13494477574,10626,0,10627,9,10629.145462595112
3,10627.804275020564,10632,0,10633,9,10635.14535636699
2,10635.293097780854,10641,0,10642,9,10644.145197042317
5,10529.554708821688,10642,1,10643,9,10645.145179340874
1,10623.331980185369,10647,1,10648,9,10650.14509083755
5,10537.859345610907,10650,0,10651,9,10653.145037738672
1,10631.996994782585,10653,0,10654,9,10656.144984642131
1,10649.241539625224,10655,0,10656,9,10658.144949245738
3,10639.092981492533,10658,1,10659,9,10661.144896153095
0,10645.092070786506,10660,1,10661,9,10663.1448607593
5,10545.295747018119,10666,0,10667,9,10669.144754584153
4,10610.580676053203,10667,2,10668,9,10670.144736889206
4,10620.077497457638,10669,0,10670,9,10672.14470150009
3,10673.879104444914,10674,0,10675,9,10677.144613031856
4,10638.236891115965,10682,0,10683,9,10685.144471496214
1,10683.787450336808,10687,0,10688,9,10690.144383044899
5,10683.08299077601,10688,0,10689,9,10691.144365355418
4,10640.235422452703,10698,0,10699,9,10701.144188474933
4,10641.520045192205,10710,1,10711,9,10713.143976252763
2,10705.95532653882,10711,0,10712,9,10714.143958569279
4,10700.113429543127,10725,0,10726,9,10728.143711027891
3,10704.833032081746,10734,1,10735,9,10737.143551921175
3,10710.036148786949,10740,0,10741,9,10743.143445861791
0,10732.819360667094,10742,0,10743,9,10745.143410510755
1,10741.363151998545,10744,0,10745,9,10747.143375160766
0,10737.651224614785,10745,0,10746,9,10748.143357486164
5,10715.13131777842,10747,1,10748,9,10750.143322137743
2,10719.627568255619,10748,1,10749,9,10751.143304463925
5,10716.547632644251,10750,0,10751,9,10753.143269117074
3,10712.382112541878,10751,0,10752,9,10754.143251444042
0,10742.92540641321,10752,0,10753,9,10755.14323377127
5,10726.355015277151,10757,0,10758,9,10760.143145411343
2,10740.485550375079,10760,0,10761,9,10763.143092398528
1,10750.089873180139,10761,1,10762,9,10764.143074728112
3,10725.811796434318,10764,0,10765,9,10767.14302171844
0,10759.613982664634,10765,0,10766,9,10768.143004049072
4,10746.664998058386,10770,1,10771,9,10773.142915706168
0,10762.610265130616,10773,0,10774,9,10776.14286270357
4,10756.43060707077,10774,0,10775,9,10777.142845036562
1,10777.178384699773,10781,0,10782,9,10784.142721374845
0,10776.116610752979,10782,0,10783,9,10785.142703709933
4,10760.173063037899,10790,0,10791,9,10793.142562400093
5,10783.493489223129,10793,0,10794,9,10796.142509413232
4,10777.318204146442,10795,0,10796,9,10798.142474089971
0,10789.931687299595,10802,0,10803,9,10805.142350466831
2,10793.83816553159,10804,0,10805,9,10807.142315148298
1,10794.239797092532,10807,0,10808,9,10810.142262172469
2,10804.693328637275,10810,1,10811,9,10813.142209199003
5,10797.175750395749,10819,1,10820,9,10822.142050292807
3,10799.42358259897,10822,1,10823,9,10825.141997328807
2,10822.914227111596,10837,0,10838,9,10840.141732544342
0,10833.521118361086,10838,0,10839,9,10841.14171489415
5,10831.89130911595,10845,1,10846,9,10848.141591350186
3,10859.742156990238,10867,0,10868,9,10870.141203153253
0,10854.756768570063,10871,1,10872,9,10874.141132585713
5,10856.631898110452,10879,1,10880,9,10882.140991463306
4,10857.47239932076,10885,1,10886,9,10888.140885632598
2,10838.38582840819,10895,2,10896,9,10898.14070926923
0,10884.538333494578,10899,0,10900,9,10902.140638731287
4,10870.780754198546,10908,1,10909,9,10911.140480036398
0,10900.493471834057,10914,0,10915,9,10917.140374251718
4,10872.459314509179,10917,0,10918,9,10920.140321362955
1,10887.583989564515,10921,1,10922,9,10924.14025084831
2,10920.696916798788,10922,0,10923,9,10925.140233220312
3,10918.79348341131,10930,0,10931,9,10933.140092205867
1,10907.478144638677,10932,0,10933,9,10935.14005695491
4,10930.10557123438,10937,0,10938,9,10940.139968832153
2,10923.349289506481,10939,0,10940,9,10942.139933584907
4,10941.096334417123,10950,0,10951,9,10953.139739744034
4,10950.942528968155,10956,0,10957,9,10959.13963402619
3,10947.434392528148,10963,0,10964,9,10966.1395107008
4,10956.571287373321,10967,0,10968,9,10970.139440234992
4,10960.018406217994,10973,0,10974,9,10976.139334544263
5,10973.587857587934,10974,0,10975,9,10977.139316930072
0,10983.77094785062,10984,0,10985,9,10987.139140802803
3,10978.68271816049,10992,0,10993,9,10995.138999920155
4,10985.952182438787,10993,0,10994,9,10996.138982311022
3,10991.332751191076,10994,0,10995,9,10997.138964702157
0,10986.66428024337,10995,0,10996,9,10998.138947093557
3,11011.609367432038,11018,0,11019,9,11021.138542169354
5,11012.421963846773,11020,0,11021,9,11023.138506965222
0,11017.736540532327,11021,0,11022,9,11024.138489363557
3,11014.76067168449,11022,0,11023,9,11025.138471762159
0,11019.066099260364,11024,0,11025,9,11027.138436560164
2,11023.376682031394,11029,0,11030,9,11032.13834855985
5,11021.872193360683,11031,0,11032,9,11034.138313361595
0,11022.97460690188,11037,0,11038,9,11040.13820777324
5,11031.459364097216,11043,0,11044,9,11046.138102194507
1,11028.218454382422,11044,0,11045,9,11047.138084598988
2,11042.018751339521,11046,0,11047,9,11049.13804940875
4,11050.663010698427,11057,0,11058,9,11060.137855881576
1,11054.987255531129,11062,0,11063,9,11065.137767925384
3,11051.055116586202,11065,0,11066,9,11068.137715154882
2,11058.405044693509,11071,1,11072,9,11074.137609621112
0,11054.07825279959,11075,1,11076,9,11078.137539270623
1,11064.301464557479,11079,0,11080,9,11082.137468924422
5,11064.621008241857,11080,0,11081,9,11083.137451338544
3,11071.577690936681,11084,0,11085,9,11087.137380997705
0,11081.585157825071,11085,0,11086,9,11088.137363413167
3,11078.293587671658,11090,0,11091,9,11093.137275494497
5,11077.556278630263,11096,0,11097,9,11099.137170000948
2,11098.657764123485,11105,0,11106,9,11108.137011778746
1,11103.286131253111,11111,0,11112,9,11114.136906309366
4,11117.122308065122,11118,0,11119,9,11121.136783273985
0,11090.886262701884,11119,1,11120,9,11122.136765698577
1,11119.514416797005,11125,0,11126,9,11128.13666025178
5,11078.990660828353,11129,1,11130,9,11132.136589959295
5,11090.532784339544,11135,0,11136,9,11138.13648452864
2,11133.588868917019,11136,0,11137,9,11139.136466957807
0,11131.555415215318,11137,0,11138,9,11140.136449387242
5,11132.487459023372,11143,0,11144,9,11146.136343969512
0,11148.861638877192,11151,0,11152,9,11154.136203427626
3,11150.674677737126,11158,0,11159,9,11161.136080467626
5,11159.238851970991,11171,0,11172,9,11174.135852148405
4,11161.948118311007,11175,0,11176,9,11178.135781905512
2,11172.223613410632,11177,0,11178,9,11180.135746785687
5,11162.249091738578,11178,0,11179,9,11181.135729226178
5,11164.488517901986,11184,0,11185,9,11187.135623874803
1,11174.941752089087,11187,0,11188,9,11190.135571202763
1,11183.280831432958,11189,0,11190,9,11192.135536089421
4,11191.412433625383,11199,0,11200,9,11202.135360538932
4,11192.889192875045,11204,0,11205,9,11207.13527277383
2,11200.04554560198,11205,0,11206,9,11208.135255221623
4,11193.251886723136,11213,0,11214,9,11216.135114813696
3,11216.13729048302,11221,0,11222,9,11224.134974423103
2,11217.980842173405,11223,0,11224,9,11226.134939328162
4,11199.503941882358,11225,0,11226,9,11228.134904234306
2,11234.540241666526,11248,0,11249,9,11251.134500732924
4,11242.9096810258,11257,0,11258,9,11260.134342880157
2,11244.975278033204,11260,0,11261,9,11263.134290267457
4,11257.864334224936,11262,0,11263,9,11265.134255193683
4,11258.629388570382,11266,0,11267,9,11269.134185049395
2,11252.371587019492,11276,0,11277,9,11279.134009707708
5,11278.34877850848,11285,0,11286,9,11288.133851923449
1,11271.395117153088,11287,0,11288,9,11290.133816863274
2,11263.64511718309,11290,0,11291,9,11293.133764275055
1,11318.069527669064,11320,0,11321,9,11323.13323852774
1,11319.632317448808,11321,0,11322,9,11324.133221007058
3,11325.441915838,11337,0,11338,9,11340.132940713262
3,11338.200433086655,11347,0,11348,9,11350.132765565158
4,11339.713283957595,11350,0,11351,9,11353.13271302606
3,11349.625777276158,11356,0,11357,9,11359.132607955247
4,11358.478153055807,11368,0,11369,9,11371.132397843181
3,11356.41025498825,11370,0,11371,9,11373.132362828337
1,11359.48234048187,11372,0,11373,9,11375.132327814588
1,11365.277642060411,11376,0,11377,9,11379.13225779038
2,11367.578678396221,11378,1,11379,9,11381.13222277992
5,11376.707264550862,11391,0,11392,9,11394.13199523866
5,11384.742851247705,11395,0,11396,9,11398.13192523529
1,11385.652560479315,11396,0,11397,9,11399.131907735135
3,11357.563894532786,11398,1,11399,9,11401.131872735645
5,11390.832724063159,11404,0,11405,9,11407.131767743766
1,11409.77370166639,11410,0,11411,9,11413.131662761773
0,11429.697836260682,11434,0,11435,9,11437.131242932752
0,11435.347774503709,11442,0,11443,9,11445.13110302496
4,11429.57620576768,11444,0,11445,9,11447.131068050765
1,11438.67424835172,11447,0,11448,9,11450.13101559154
4,11437.961390749902,11453,0,11454,9,11456.130910680527
0,11448.451783675739,11460,0,11461,9,11463.130788296887
3,11453.05880594986,11462,0,11463,9,11465.130753332613
3,11458.393964271207,11472,0,11473,9,11475.130578527798
4,11479.749573093928,11488,0,11489,9,11491.130298897511
3,11480.777522342443,11496,0,11497,9,11499.13015910889
4,11498.905125986954,11502,0,11503,9,11505.130054279036
5,11509.908541709958,11516,0,11517,9,11519.129809714776
1,11512.546604204632,11523,0,11524,9,11526.129687452993
2,11521.45279180763,11532,0,11533,9,11535.12953027922
4,11522.140430519963,11534,0,11535,9,11537.129495354766
0,11542.02044156943,11554,0,11555,9,11557.12914617123
0,11543.517301610429,11557,0,11558,9,11560.129093803276
2,11574.864101101293,11581,0,11582,9,11584.12867494967
1,11574.616321758405,11587,0,11588,9,11590.128570261299
0,11550.90315020184,11589,1,11590,9,11592.128535367401
3,11559.340076165856,11593,1,11594,9,11596.128465582946
0,11580.82887642205,11594,0,11595,9,11597.128448137528
1,11578.654104208536,11602,0,11603,9,11605.128308584217
5,11599.126600228767,11604,0,11605,9,11607.128273698674
3,11578.047206229756,11605,0,11606,9,11608.128256256321
3,11600.223090732807,11606,0,11607,9,11609.128238814248
1,11606.322337228892,11609,0,11610,9,11612.128186489697
4,11616.659822716627,11623,0,11624,9,11626.127942341649
5,11624.339711975907,11626,0,11627,9,11629.127890031325
4,11627.098575705711,11634,0,11635,9,11637.12775054941
3,11643.141534046732,11657,0,11658,9,11660.12734963852
3,11655.486612383356,11666,0,11667,9,11669.12719280062
0,11627.830862059946,11678,2,11679,9,11681.126983718701
1,11619.46658974437,11682,2,11683,9,11685.126914033692
0,11629.477479038516,11688,0,11689,9,11691.12680951459
1,11627.956971668322,11693,0,11694,9,11696.126722423049
4,11630.141905053539,11694,2,11695,9,11697.126705005581
4,11676.374259578066,11695,0,11696,9,11698.126687588396
2,11610.69007252313,11697,2,11698,9,11700.126652754865
2,11611.964796169737,11701,0,11702,9,11704.12658309117
0,11654.630757970344,11704,0,11705,9,11707.126530846348
2,11645.47679298292,11705,0,11706,9,11708.12651343197
1,11634.32437404084,11707,0,11708,9,11710.126478604052
2,11682.17790719301,11710,1,11711,9,11713.126426364282
1,11662.628523205927,11711,1,11712,9,11714.126408951588
1,11680.487466944094,11712,0,11713,9,11715.126391539176
2,11682.870800945251,11717,0,11718,9,11720.12630448132
1,11683.514441643105,11721,1,11722,9,11724.126234840096
0,11693.610743262665,11726,1,11727,9,11729.12614779489
4,11715.789157259342,11730,0,11731,9,11733.126078163787
2,11693.939420332246,11740,1,11741,9,11743.12590410572
5,11631.191040957852,11743,3,11744,9,11746.12585189379
4,11727.97377345487,11751,1,11752,9,11754.125712674364
0,11707.265756299643,11752,1,11753,9,11755.125695273202
5,11654.78850480058,11759,0,11760,9,11762.125573472968
4,11749.549451462379,11763,0,11764,9,11766.125503879035
0,11747.522503783215,11773,1,11774,9,11776.125329913943
2,11750.12609589667,11776,1,11777,9,11779.125277729918
0,11749.794823832597,11777,0,11778,9,11780.125260335806
1,11692.208245458896,11780,2,11781,9,11783.125208155168
2,11758.01351005365,11785,0,11786,9,11788.125121193083
5,11685.061735496314,11787,1,11788,9,11790.125086410228
0,11752.09415129345,11788,0,11789,9,11791.125069019223
5,11783.75759902594,11792,0,11793,9,11795.124999458028
4,11784.04525291074,11793,0,11794,9,11796.124982068437
1,11713.5658624976,11795,0,11796,9,11798.1249472901
1,11747.01290346496,11798,0,11799,9,11801.124895124716
0,11770.606022911006,11803,0,11804,9,11806.124808188062
0,11771.63342392508,11817,0,11818,9,11820.124564803056
3,11761.355459439728,11823,2,11824,9,11826.12446051218
0,11784.028362789171,11826,0,11827,9,11829.124408370562
2,11798.699093325946,11827,1,11828,9,11830.124390990592
0,11806.751213509157,11828,0,11829,9,11831.124373610903
1,11779.488155150448,11832,1,11833,9,11835.124304094981
3,11774.669682855154,11835,0,11836,9,11838.124251961017
2,11798.749925013619,11837,0,11838,9,11840.124217206458
1,11795.618492715894,11843,0,11844,9,11846.124112949585
0,11846.663240049105,11849,0,11850,9,11852.124008702922
3,11778.60969787696,11850,0,11851,9,11853.123991329472
2,11798.944413604073,11851,0,11852,9,11854.123973956304
3,11838.127269112281,11856,0,11857,9,11859.123887094729
5,11842.237236019186,11858,0,11859,9,11861.123852352086
3,11847.912005179045,11865,0,11866,9,11868.12373076178
5,11860.629265362462,11866,0,11867,9,11869.123713392872
1,11858.636937352854,11867,0,11868,9,11870.123696024248
3,11860.03994844171,11872,0,11873,9,11875.123609185395
3,11861.40077555046,11875,0,11876,9,11878.123557085493
3,11870.347480668695,11882,0,11883,9,11885.123435529007
1,11861.418971354891,11883,0,11884,9,11886.123418164932
3,11874.94052069248,11887,0,11888,9,11890.12334871148
3,11880.621361903286,11894,0,11895,9,11897.123227178892
3,11881.854404283358,11910,0,11911,9,11913.122949442522
3,11886.252115175905,11913,0,11914,9,11916.122897375073
0,11898.651426770964,11914,0,11915,9,11917.122880019828
2,11874.964461377536,11915,2,11916,9,11918.122862664866
2,11875.980973008167,11925,0,11926,9,11928.122689130945
2,11903.984327696984,11932,0,11933,9,11935.122567674176
0,11933.63211250565,11935,0,11936,9,11938.122515625559
3,11924.034716613216,11937,0,11938,9,11940.122480927907
0,11933.8558886971,11945,0,11946,9,11948.122342148728
3,11948.986517634665,11950,0,11951,9,11953.12225542103
4,11866.751237186734,11957,2,11958,9,11960.122134014258
5,11971.786513073575,11984,0,11985,9,11987.12166586235
3,11966.026010226236,11985,1,11986,9,11988.121648527402
4,11903.860188151824,11988,1,11989,9,11991.121596524272
3,11978.257786114522,11989,0,11990,9,11992.121579190469
2,11984.91671212468,11990,0,11991,9,11993.121561856953
5,11987.719090843813,11993,0,11994,9,11996.121509858125
2,11994.627559274822,11995,0,11996,9,11998.121475193673
4,11914.940722983103,11996,0,11997,9,11999.121457861876
0,11988.03130938576,11998,0,11999,9,12001.121423199145
0,11994.173555346828,12001,0,12002,9,12004.121371207202
4,11920.897028489786,12009,1,12010,9,12012.121232574644
0,11995.507082680808,12015,0,12016,9,12018.121128612285
5,12006.562627970361,12017,0,12018,9,12020.121093960463
2,11998.392627927762,12021,1,12022,9,12024.121024660266
3,11991.149119087408,12024,1,12025,9,12027.120972688137
5,12025.486519919263,12027,0,12028,9,12030.120920718593
4,11999.003847132442,12035,1,12036,9,12038.120782145797
3,11995.3187890013,12036,0,12037,9,12039.120764825493
4,12026.589581509234,12039,0,12040,9,12042.120712866305
3,12030.575808177227,12040,0,12041,9,12043.12069554715
0,12037.79506841957,12043,0,12044,9,12046.120643591414
2,12048.276330588733,12056,0,12057,9,12059.120418479835
5,12048.976452341492,12062,0,12063,9,12065.120314598604
5,12059.10214988963,12067,0,12068,9,12070.120228038837
3,12062.680599915746,12069,0,12070,9,12072.12019341695
4,12066.53827560917,12070,0,12071,9,12073.120176106439
2,12058.614298430095,12072,0,12073,9,12075.12014148628
0,12063.733418855498,12079,0,12080,9,12082.120020324815
2,12067.716706942381,12082,0,12083,9,12085.119968402803
4,12077.450282769707,12085,0,12086,9,12088.119916483387
5,12076.489049502885,12087,0,12088,9,12090.119881871888
5,12088.06489302697,12090,0,12091,9,12093.119829956804
4,12079.599409186369,12094,0,12095,9,12097.119760740738
5,12098.584761757178,12100,0,12101,9,12103.119656925302
3,12101.236169181877,12112,0,12113,9,12115.119449325659
1,12110.459708108907,12118,0,12119,9,12121.119345541458
5,12108.540842314565,12120,0,12121,9,12123.11931094904
0,12120.2172948343,12121,0,12122,9,12124.119293653264
5,12113.926386416659,12128,0,12129,9,12131.119172590947
4,12120.473624402226,12133,0,12134,9,12136.119086126551
4,12120.582257938968,12135,0,12136,9,12138.11905154282
4,12139.970493524295,12149,0,12150,9,12152.118809489179
3,12139.8252298126,12153,0,12154,9,12156.118740341435
4,12146.75809444078,12155,0,12156,9,12158.118705769306
2,12148.80297387469,12156,0,12157,9,12159.118688483675
5,12159.198821202866,12175,0,12176,9,12178.118360111881
1,12170.857343613865,12184,0,12185,9,12187.11820460396
1,12180.115549368997,12192,1,12193,9,12195.118066394474
4,12177.022525935017,12197,1,12198,9,12200.117980023002
2,12198.874821466336,12204,0,12205,9,12207.11785911517
5,12193.06104150348,12209,0,12210,9,12212.11777276117
4,12191.072757245369,12213,0,12214,9,12216.117703683216
4,12196.623148652989,12229,0,12230,9,12232.117427418045
4,12203.171123731421,12238,0,12239,9,12241.11727205171
0,12179.591438093286,12244,2,12245,9,12247.117168487292
4,12210.78754843108,12251,0,12252,9,12254.11704767543
0,12188.666321852485,12260,0,12261,9,12263.11689236694
5,12255.437314125584,12264,0,12265,9,12267.116823348546
0,12198.412970596555,12268,0,12269,9,12271.116754334835
0,12206.427563198336,12269,0,12270,9,12272.116737082139
2,12264.888465701979,12273,0,12274,9,12276.116668074279
3,12262.79721358145,12277,0,12278,9,12280.116599071105
3,12269.27674587867,12282,0,12283,9,12285.116512823726
5,12274.95585650838,12287,0,12288,9,12290.116426583672
1,12258.220830136324,12290,1,12291,9,12293.116374843155
3,12278.98358022917,12291,0,12292,9,12294.116357596902
1,12261.237360187999,12297,0,12298,9,12300.116254125543
1,12277.93145201097,12299,0,12300,9,12302.116219637437
0,12237.242339997736,12302,1,12303,9,12305.116167907476
3,12286.342148089538,12303,0,12304,9,12306.116150664742
0,12240.812132710153,12309,0,12310,9,12312.116047214504
1,12298.556672058929,12315,0,12316,9,12318.115943774832
0,12255.334118146407,12316,0,12317,9,12319.115926535915
0,12259.206463530396,12317,0,12318,9,12320.11590929729
0,12276.003373971385,12318,0,12319,9,12321.11589205896
4,12318.027562147068,12321,0,12322,9,12324.115840345732
0,12292.124691674577,12322,0,12323,9,12325.115823108577
2,12317.742631532525,12325,0,12326,9,12328.115771398874
1,12301.356745472514,12330,0,12331,9,12333.115685221914
0,12316.634687389575,12336,0,12337,9,12339.115581819264
3,12322.829644726371,12337,0,12338,9,12340.115564586518
1,12310.106924664948,12345,0,12346,9,12348.115426735143
0,12321.575715162093,12347,0,12348,9,12350.115392275242
3,12327.764072619495,12351,0,12352,9,12354.115323358972
5,12347.348691414132,12358,0,12359,9,12361.115202766838
0,12327.643798894112,12360,0,12361,9,12363.115168314593
3,12356.125208170568,12363,0,12364,9,12366.115116638435
4,12333.78124414788,12364,1,12365,9,12367.115099413639
2,12318.698074808226,12368,1,12369,9,12371.1150305174
0,12338.187585241367,12369,0,12370,9,12372.115013294077
2,12327.76926815579,12377,0,12378,9,12380.114875518111
1,12369.404764776418,12383,0,12384,9,12386.114772198527
3,12371.717426399808,12384,0,12385,9,12387.11475497963
2,12360.306236469713,12385,0,12386,9,12388.114737761027
2,12360.364069867755,12392,0,12393,9,12395.114617239073
1,12370.812368253117,12394,0,12395,9,12397.114582806886
2,12398.38497506544,12401,0,12402,9,12404.11446230354
1,12376.713282007075,12405,0,12406,9,12408.114393450986
0,12378.492261414232,12409,1,12410,9,12412.114324603162
0,12398.167487402186,12411,0,12412,9,12414.114290181024
5,12387.461922211121,12419,1,12420,9,12422.114152504302
0,12412.246823987094,12421,0,12422,9,12424.11411808808
5,12395.269312730677,12428,0,12429,9,12431.11399764063
5,12430.035010671998,12432,0,12433,9,12435.113928820028
5,12439.202428582023,12448,0,12449,9,12451.11365358503
4,12433.609851372712,12457,2,12458,9,12460.113498798697
2,12436.817530080747,12467,1,12468,9,12470.113326842074
4,12453.871946562194,12468,0,12469,9,12471.113309648044
5,12459.328143709427,12472,0,12473,9,12475.113240874898
4,12475.55262547613,12483,0,12484,9,12486.113051773256
5,12465.788837956297,12486,0,12487,9,12489.113000206324
2,12486.770413004795,12487,0,12488,9,12490.11298301794
4,12488.240862454575,12491,0,12492,9,12494.112914267382
4,12491.304513702087,12499,0,12500,9,12502.112776780548
0,12495.424283805138,12501,0,12502,9,12504.112742411815
0,12496.724050841802,12506,0,12507,9,12509.112656495194
2,12506.930157041865,12519,0,12520,9,12522.11243314683
5,12525.143317110666,12530,0,12531,9,12533.1122441991
0,12553.154874950476,12558,0,12559,9,12561.1117634042
5,12566.125749831035,12568,0,12569,9,12571.111591748511
4,12557.37370437525,12570,1,12571,9,12573.111557420963
0,12579.309048985013,12584,0,12585,9,12587.111317161645
5,12577.455658773666,12585,0,12586,9,12588.11130000251
1,12422.830044194196,12589,4,12590,9,12592.11123136897
2,12591.013440816618,12595,0,12596,9,12598.111128427649
1,12428.32074061416,12627,1,12628,9,12630.110579589638
1,12603.392612862463,12632,0,12633,9,12635.110493861475
1,12631.624658176033,12645,0,12646,9,12648.110271003423
1,12632.246964465912,12646,0,12647,9,12649.110253862602
5,12643.985472218514,12647,0,12648,9,12650.110236722081
5,12652.64570983913,12656,0,12657,9,12659.110082470937
2,12657.28235893153,12666,0,12667,9,12669.109911109384
5,12664.197955007186,12668,0,12669,9,12671.10987684069
2,12663.674844818883,12669,0,12670,9,12672.109859706794
4,12665.721353883697,12679,0,12680,9,12682.109688384418
1,12676.974374538117,12681,0,12682,9,12684.109654123562
1,12680.015149795261,12683,0,12684,9,12686.109619863913
4,12683.538142012581,12687,0,12688,9,12690.109551348234
5,12681.145847457312,12694,0,12695,9,12697.109431457417
0,12670.971908783615,12700,1,12701,9,12703.109328705634
0,12687.365200849561,12703,0,12704,9,12706.10927733382
2,12682.696268134683,12714,1,12715,9,12717.109088993775
0,12705.377669851223,12717,0,12718,9,12720.109037634656
2,12714.143710689175,12720,0,12721,9,12723.108986278261
5,12711.207809522051,12725,0,12726,9,12728.108900690318
2,12727.52504008218,12729,0,12730,9,12732.108832225413
0,12724.963733772976,12733,0,12734,9,12736.108763765349
2,12731.424019829885,12747,0,12748,9,12750.108524193294
5,12741.881483219215,12749,0,12750,9,12752.108489973563
2,12752.812153195871,12756,0,12757,9,12759.108370214057
0,12755.717290776029,12760,0,12761,9,12763.108301786726
5,12757.667098237991,12764,0,12765,9,12767.10823336425
2,12774.460468717807,12790,0,12791,9,12793.107788736585
5,12783.696686826936,12794,0,12795,9,12797.107720350565
0,12790.890333118643,12805,0,12806,9,12808.107532314107
4,12792.685699787484,12807,0,12808,9,12810.107498129615
4,12815.122130853155,12821,0,12822,9,12824.107258872293
5,12818.981957148115,12822,0,12823,9,12825.10724178477
1,12811.777557657191,12824,0,12825,9,12827.107207610636
5,12827.36263924876,12834,0,12835,9,12837.107036758267
1,12812.948145852377,12835,0,12836,9,12838.107019674708
4,12832.52503097299,12847,0,12848,9,12850.106814695797
5,12835.554340494258,12849,0,12850,9,12852.106780536918
5,12847.95915352002,12856,0,12857,9,12859.106660990468
0,12851.265300477733,12862,0,12863,9,12865.106558533998
2,12860.372622627503,12873,0,12874,9,12876.106370725724
5,12869.506888486767,12882,0,12883,9,12885.106217091941
2,12864.369516317718,12889,0,12890,9,12892.106097616143
1,12887.54335307229,12893,0,12894,9,12896.106029350996
2,12867.192842022874,12896,0,12897,9,12899.105978155352
0,12885.558469299434,12900,0,12901,9,12903.105909898786
2,12883.269890786527,12901,0,12902,9,12904.10589283541
4,12894.418797713619,12906,0,12907,9,12909.105807523132
2,12893.177955260955,12912,0,12913,9,12915.10570515852
0,12895.388732064266,12914,0,12915,9,12917.105671039437
5,12923.59727059738,12933,0,12934,9,12936.10534696939
5,12925.926863474539,12948,0,12949,9,12951.10509120297
1,12951.980184903814,12959,0,12960,9,12962.104903684916
5,12940.754444058999,12964,0,12965,9,12967.104818461748
4,12937.918820303303,12967,1,12968,9,12970.104767331546
1,12965.188016013413,12969,0,12970,9,12972.104733246282
2,12939.92384832651,12971,1,12972,9,12974.104699162253
2,12965.881184803598,12978,0,12979,9,12981.104579877856
3,12428.199414932473,12995,5,12996,9,12998.104290250089
3,12450.68159324515,13003,0,13004,9,13006.10415398553
3,12454.048785162648,13012,1,13013,9,13015.104000711532
3,12465.734806471104,13021,0,13022,9,13024.10384746257
1,13007.560949316161,13022,1,13023,9,13025.103830436454
3,12466.463228626306,13029,0,13030,9,13032.1037112623
2,13021.07695891744,13030,0,13031,9,13033.103694238658
5,12969.364381123953,13032,2,13033,9,13035.103660192304
4,13027.29258477157,13040,0,13041,9,13043.10352401927
5,12992.986263722425,13044,0,13045,9,13047.103455940187
3,12489.780717705786,13045,0,13046,9,13048.103438921189
0,12974.053905621779,13046,2,13047,9,13049.103421902502
5,13044.10392608631,13052,0,13053,9,13055.10331979689
0,13029.12125660873,13055,0,13056,9,13058.103268748268
3,12514.420651072578,13057,0,13058,9,13060.103234717402
3,12620.298316196604,13067,0,13068,9,13070.10306458169
3,12620.315213052996,13081,1,13082,9,13084.102826443832
2,13069.500790679318,13089,1,13090,9,13092.102690392388
3,12629.468029774236,13091,0,13092,9,13094.102656382636
0,13046.603957952217,13092,1,13093,9,13095.102639378225
3,12632.042684876982,13096,0,13097,9,13099.102571363694
0,13064.047786631785,13101,0,13102,9,13104.102486352527
3,12650.644513966921,13102,0,13103,9,13105.102469351226
3,12666.78726242661,13105,1,13106,9,13108.102418349192
4,13074.957765616979,13109,1,13110,9,13112.102350350837
2,13107.923914206245,13112,0,13113,9,13115.10229935534
0,13066.814414912167,13115,0,13116,9,13118.102248362644
4,13096.57480063191,13124,0,13125,9,13127.102095401377
0,13110.462859981773,13128,0,13129,9,13131.102027426692
4,13106.695972379335,13134,1,13135,9,13137.101925474019
2,13128.108929079575,13141,0,13142,9,13144.10180654342
5,13140.849349240261,13144,0,13145,9,13147.101755577845
1,13092.517245764873,13145,2,13146,9,13148.101738589943
4,13122.164280327812,13146,0,13147,9,13149.101721602354
4,13143.815310845022,13152,0,13153,9,13155.101619683375
5,13160.387894459549,13165,0,13166,9,13168.101398897492
3,12707.035644106089,13168,2,13169,9,13171.101347954402
5,13163.263479915126,13180,0,13181,9,13183.10114421019
2,13170.742041130881,13182,0,13183,9,13185.101110257201
3,12708.944988231024,13183,0,13184,9,13186.101093281177
4,13180.668499550613,13184,0,13185,9,13187.101076305464
5,13167.297638948978,13187,0,13188,9,13190.101025380205
3,12796.026681012514,13190,0,13191,9,13193.100974457766
4,13181.145154951924,13199,0,13200,9,13202.100821707356
3,12810.073673155139,13205,0,13206,9,13208.100719887849
