i,timestamp,t_time,collisions
8,4575.717829943644,4657,2
8,4604.483268047973,4659,0
9,4653.323197891719,4664,0
6,4663.499173603914,4665,0
8,4606.4430138454145,4668,0
2,4670.37213080594,4674,0
2,4676.944563672334,4684,0
8,4621.787511306318,4686,1
8,4656.43679094098,4690,0
9,4656.355778904094,4695,1
7,4689.962919254677,4698,0
8,4677.082946925034,4700,0
6,4696.441091983666,4708,0
4,4696.451355055325,4709,0
9,4673.180291550945,4718,1
8,4718.93994511001,4720,0
2,4702.252563731499,4722,1
9,4679.742635523534,4725,0
9,4697.303806570811,4728,0
8,4728.192382241903,4742,0
7,4690.327389994251,4752,2
7,4715.052896385586,4755,0
8,4730.451101912409,4758,0
3,4702.635767500343,4760,2
5,4757.1790854421815,4762,0
7,4742.236530624779,4765,0
0,4758.756550792404,4766,0
8,4761.679886630428,4769,0
1,4758.769928620183,4773,0
1,4760.401016263397,4775,0
3,4736.715426295184,4776,0
1,4789.191969771306,4794,0
0,4781.147880233084,4796,0
5,4791.8564705439,4801,0
3,4792.487501776779,4805,0
5,4803.070005487684,4810,0
4,4804.785389921574,4811,0
2,4815.50945619533,4829,1
7,4831.661178189747,4832,0
3,4808.413264540639,4836,1
0,4822.980670786576,4837,0
5,4837.50972474138,4838,0
9,4834.21728220875,4839,0
7,4850.252487372187,4852,0
0,4832.930724156962,4864,1
9,4863.8130801726875,4866,0
4,4868.250687400343,4869,0
2,4837.025720767998,4870,1
0,4856.649323827623,4871,0
3,4870.618398706113,4872,0
6,4867.606049416093,4877,0
0,4873.883378846585,4884,0
2,4852.134218783198,4885,0
9,4886.802307126964,4887,0
8,4886.187981675996,4889,0
2,4899.128421498138,4905,0
7,4905.706311566211,4909,0
2,4910.505195668934,4915,0
4,4915.490821287345,4917,0
1,4930.222509238639,4932,0
2,4927.942701043426,4933,0
3,4934.845296770608,4939,0
0,4941.2180836665375,4950,0
9,4949.078327372087,4954,0
0,4957.896256078872,4967,1
7,4956.970030406254,4968,0
5,4941.174833049452,4974,1
5,4948.612239019711,4979,0
0,4980.7267473064485,4993,0
1,4983.4485008872625,4997,0
