i,timestamp,t_time,collisions
1,1947.1801360131876,2456,1
1,1957.805852789963,2457,0
1,1965.0983957247608,2458,0
1,1967.5087519551548,2459,0
1,1984.4484833881083,2460,0
1,1999.4555111027494,2461,0
1,2001.4611912814153,2462,0
1,2020.8182386312749,2463,0
1,2033.744765418065,2464,0
1,2039.7075259628252,2465,0
1,2040.4349138800399,2466,0
1,2042.982616194959,2467,0
1,2045.1671407883523,2468,0
1,2045.3544194253805,2469,0
1,2045.7673518054687,2470,0
1,2059.48658105162,2471,0
1,2065.6206920385584,2472,0
1,2070.624406726733,2473,0
1,2078.179489551009,2474,0
1,2087.959120751837,2475,0
1,2091.740105070373,2476,0
1,2100.0253204941605,2477,0
1,2109.617550318526,2478,0
1,2113.499945006484,2480,1
1,2120.2993003823635,2481,0
1,2121.312439781778,2482,0
1,2131.265709765196,2483,0
1,2135.6746096032675,2484,0
1,2139.5432079212214,2485,0
1,2140.4333094796443,2486,0
1,2143.460408858051,2487,0
1,2145.303817062855,2488,0
1,2147.4338894455495,2489,0
1,2152.97074355946,2490,0
1,2153.0229213856046,2491,0
1,2153.23399443979,2492,0
1,2156.155994249302,2493,0
1,2159.6049244535798,2494,0
1,2172.086799674069,2495,0
1,2172.2476652299315,2496,0
1,2172.455984593003,2497,0
1,2173.21309839413,2498,0
1,2184.2786246846517,2499,0
1,2184.384180497896,2500,0
1,2192.2965236083687,2501,0
1,2196.4858633650365,2502,0
1,2200.996780303803,2503,0
1,2203.4041874953755,2504,0
1,2222.6540281773064,2505,0
1,2224.6611405172166,2506,0
1,2225.730348960991,2507,0
1,2232.8714457513056,2508,0
1,2237.7498142198697,2509,0
1,2241.9476136520357,2510,0
1,2243.423327017239,2511,0
1,2243.9705959242074,2512,0
1,2247.8890128020525,2513,0
1,2256.0079045685493,2514,0
1,2260.844068720053,2515,0
1,2262.087496916651,2516,0
1,2265.6770175247498,2517,0
1,2272.2012498718154,2518,0
1,2276.992487746661,2519,0
1,2281.9503552655706,2520,0
1,2282.256962988623,2521,0
1,2286.3238859983194,2522,0
1,2290.036177373236,2523,0
1,2290.844708449315,2524,0
1,2291.288547438382,2525,0
1,2294.9507111922035,2526,0
1,2297.5612727840494,2527,0
1,2300.5607303004454,2528,0
1,2302.080378668739,2529,0
1,2303.7829866213237,2530,0
1,2307.718278983555,2531,0
1,2310.4903654680243,2532,0
1,2314.4999175056273,2533,0
1,2315.459620786017,2534,0
1,2316.1105511196142,2535,0
1,2321.495358848955,2536,0
1,2324.238963147817,2537,0
1,2338.9771496878066,2538,0
1,2341.354092065908,2539,0
1,2342.772204021099,2540,0
1,2347.2133485991344,2541,0
1,2350.892753918093,2542,0
1,2354.178822829458,2543,0
2,2190.8136589149,2547,2
2,2195.6228338255614,2548,0
2,2196.129835260908,2549,0
2,2196.1388361140953,2550,0
2,2206.515391559572,2551,0
2,2208.6209107349414,2552,0
2,2208.735220990738,2554,1
2,2211.652765228172,2555,0
2,2212.7843673425136,2556,0
2,2215.7817614704536,2557,0
2,2216.473125765219,2558,0
2,2223.2905759656,2559,0
2,2223.367859651913,2560,0
2,2226.3291035045686,2562,1
2,2228.060207891751,2563,0
2,2230.593126652222,2564,0
2,2232.0646296590116,2565,0
2,2235.4535904662353,2566,0
2,2235.6826128567973,2568,1
2,2237.7432667232906,2569,0
2,2244.9322012828325,2570,0
2,2246.0759438081222,2571,0
2,2247.6186110436383,2572,0
2,2249.475760570964,2573,0
2,2250.662895523996,2574,0
2,2254.411876768088,2575,0
2,2260.9523534843884,2576,0
2,2265.3030844606096,2577,0
2,2273.655161149515,2578,0
2,2274.761022374719,2579,0
2,2279.8962371897937,2580,0
2,2287.1774048385646,2581,0
2,2290.4753167811614,2582,0
2,2291.798763404686,2583,0
2,2292.004010145887,2584,0
2,2294.7049435442486,2585,0
2,2295.2032169320873,2586,0
2,2305.4544373948793,2587,0
2,2308.8053733157944,2588,0
2,2314.5212930545676,2589,0
2,2315.623031172304,2590,0
2,2318.4638671158573,2591,0
2,2325.460601579131,2592,0
2,2328.5226775718716,2593,0
2,2329.5946096574908,2594,0
2,2330.889945647885,2596,1
2,2335.6523867094875,2597,0
2,2338.0906766471585,2598,0
2,2338.348091624002,2599,0
2,2344.9422720838506,2600,0
2,2348.166947981408,2601,0
2,2356.005930472247,2602,0
2,2356.3335960314193,2603,0
2,2365.270270745916,2604,0
0,1038.8862955939517,2607,1
0,1044.574516364556,2609,1
0,1053.5834695800002,2610,0
0,1057.3021201660051,2611,0
0,1057.9931507975916,2613,1
0,1059.239563215621,2614,0
0,1060.9591779585267,2616,1
0,1061.933048366611,2617,0
0,1063.4151466023932,2618,0
0,1071.2082145926743,2619,0
0,1079.7047742083573,2620,0
0,1083.268010928152,2621,0
0,1087.0953842156189,2622,0
0,1089.250072000851,2623,0
0,1103.6989530612884,2624,0
0,1106.6834411012228,2625,0
0,1106.8101797332813,2626,0
0,1116.4772226879932,2627,0
0,1116.8068373632443,2628,0
0,1121.718660855177,2629,0
0,1128.1393179585239,2631,1
0,1137.160003458173,2632,0
0,1144.6399418472681,2633,0
0,1147.3878153641472,2634,0
0,1148.1603908625334,2635,0
0,1149.1719579060693,2636,0
0,1153.9882887850117,2637,0
0,1157.9125387581703,2638,0
0,1159.6372968063063,2639,0
0,1164.4710607021473,2640,0
0,1171.6558371987567,2641,0
0,1172.42951910341,2642,0
0,1172.5344731115918,2643,0
0,1174.3409017387723,2644,0
0,1184.6908883725002,2645,0
0,1186.7608850583538,2646,0
3,2421.1324445884948,2649,0
3,2422.436361548671,2650,0
3,2426.6856590008156,2652,1
3,2427.5693907531345,2653,0
3,2429.172972086398,2655,1
3,2430.9759887062614,2656,0
3,2436.0709382871937,2657,0
3,2439.4498148489097,2658,0
3,2445.013692818099,2660,1
3,2452.185215374875,2662,1
3,2452.967937013555,2663,0
3,2455.8210322308073,2664,0
3,2458.7761749296333,2665,0
3,2465.8348385490376,2666,0
3,2473.6564763656133,2667,0
3,2475.5480637795285,2668,0
3,2476.7369089550034,2669,0
3,2479.0464907292194,2670,0
3,2480.643057853114,2671,0
3,2482.1941319159323,2672,0
3,2484.7141126943516,2673,0
3,2492.946544091909,2674,0
3,2494.151525181179,2675,0
3,2504.6132714663195,2676,0
3,2505.2818761929443,2677,0
3,2507.557999234695,2678,0
3,2511.656231478517,2679,0
3,2515.22482045533,2680,0
3,2516.985917882588,2681,0
3,2521.505849791003,2682,0
3,2528.8951867800497,2683,0
3,2534.5900376668997,2684,0
3,2535.7858531457646,2685,0
3,2541.1740819215433,2686,0
3,2550.5160122288316,2687,0
3,2570.6013295662965,2688,0
3,2571.005164145661,2689,0
3,2575.730918815737,2691,1
3,2579.066192347131,2692,0
3,2588.319503922354,2693,0
3,2588.4733728760757,2694,0
3,2590.519949842109,2695,0
3,2598.4595131102274,2696,0
3,2600.150198057328,2697,0
3,2600.2972134074575,2699,1
3,2603.9491830381744,2700,0
3,2604.1739856882396,2701,0
3,2610.941599754967,2702,0
3,2613.2072274572542,2703,0
3,2618.26726442289,2705,1
3,2621.423332827503,2706,0
3,2622.1870559828585,2707,0
3,2623.606900570875,2708,0
3,2629.800135665531,2709,0
3,2631.7445532366505,2710,0
3,2632.0724906464006,2711,0
3,2633.7666215126546,2712,0
3,2639.7872487617487,2713,0
3,2641.255641759565,2714,0
3,2644.6783523412023,2715,0
3,2645.8409772905343,2716,0
3,2647.94533222938,2717,0
3,2649.816310707,2718,0
3,2654.847226888307,2719,0
3,2655.740473123951,2720,0
3,2656.8622305288445,2721,0
3,2656.8767514432056,2722,0
3,2657.8922623695985,2723,0
3,2660.066650632004,2724,0
3,2662.7420457542516,2725,0
3,2667.7922687615282,2726,0
3,2669.680471423444,2727,0
3,2669.8634686416003,2728,0
3,2670.20471693273,2729,0
3,2686.633153708104,2730,0
3,2687.8285954995126,2731,0
3,2688.743725705927,2732,0
3,2702.9014730222157,2733,0
3,2710.295017669188,2734,0
3,2712.1410503277616,2735,0
3,2713.525647428384,2736,0
3,2721.515152023872,2737,0
3,2724.7039495253102,2738,0
3,2726.012048285602,2739,0
3,2729.838264691077,2740,0
3,2733.737411457614,2741,0
0,1192.4115565905106,2747,7
1,2354.5534682240072,2752,7
1,2367.397243703325,2753,0
0,1197.4705062770245,2757,4
0,1213.6600691272768,2759,1
0,1215.8089463343597,2761,1
0,1218.358400302958,2762,0
0,1221.8332654968947,2763,0
0,1223.589372112431,2765,1
0,1223.886535959806,2766,0
0,1231.9628226280417,2767,0
0,1232.3684684998914,2768,0
0,1237.3690697580384,2769,0
0,1251.6202685606638,2770,0
0,1257.4445932004146,2771,0
0,1260.2648802846068,2773,1
0,1269.9905310888348,2774,0
0,1271.048567222706,2775,0
0,1272.457201147376,2776,0
0,1275.8626700969635,2777,0
0,1282.7171314730117,2778,0
0,1288.3636949753654,2779,0
0,1289.9588085799762,2780,0
0,1290.3540864962185,2781,0
0,1295.858402481125,2782,0
0,1307.117707389824,2783,0
0,1313.380696768254,2784,0
0,1321.1060912617506,2786,1
0,1321.972214890643,2787,0
0,1336.2512356482152,2788,0
0,1352.1718004613278,2789,0
0,1367.7353491492677,2790,0
0,1369.6741976906153,2791,0
0,1373.7594842381754,2792,0
0,1399.315137151435,2793,0
0,1403.4697727250934,2794,0
0,1404.8162826042046,2795,0
0,1410.0410502570737,2796,0
0,1420.4615249292006,2797,0
0,1425.3039716203948,2798,0
0,1429.8881103745136,2800,1
0,1444.3803764057159,2801,0
0,1451.7386316681873,2802,0
0,1457.652434920537,2803,0
0,1460.376869228132,2804,0
0,1463.7269361987912,2805,0
0,1476.128915775267,2806,0
0,1478.1543648025654,2807,0
0,1479.4656705665009,2808,0
0,1486.986588700346,2809,0
0,1487.5938691601825,2810,0
0,1493.8891352989074,2811,0
0,1497.087111673994,2812,0
0,1500.1169791913778,2813,0
0,1501.4237222306178,2814,0
0,1504.1258523368201,2815,0
0,1504.8962019006676,2816,0
0,1505.6394686610647,2817,0
0,1505.671770928411,2818,0
2,2371.4266181226153,2821,0
2,2373.47972099875,2822,0
2,2377.2458931182205,2824,1
2,2378.2033163495435,2825,0
2,2391.085755239048,2827,1
2,2391.6836197517973,2828,0
2,2396.5637026380027,2829,0
2,2403.212277213011,2831,1
2,2405.4107605652084,2832,0
2,2407.6386741142996,2833,0
2,2410.9875864730966,2834,0
2,2415.516315306352,2835,0
2,2415.7261221258555,2836,0
2,2422.6336414590246,2837,0
2,2424.9662061435088,2838,0
2,2425.1376673984723,2839,0
2,2427.594391162934,2840,0
2,2441.922219525751,2841,0
2,2444.9343657622967,2842,0
2,2448.9196236809103,2843,0
2,2449.649085990223,2844,0
2,2450.677220175403,2845,0
2,2451.488607627612,2847,1
2,2461.4220830593263,2849,1
2,2463.8646145475345,2850,0
2,2472.4073844165077,2851,0
2,2475.8665034993014,2852,0
2,2484.528216852112,2853,0
2,2488.5516039406684,2854,0
2,2489.6442549292497,2855,0
2,2500.563074647172,2856,0
2,2503.4070083642487,2857,0
2,2514.7012488046926,2858,0
2,2519.348080588033,2859,0
2,2531.9097865261297,2860,0
2,2532.867348917433,2861,0
2,2533.874720847153,2863,1
2,2533.953317049352,2864,0
2,2543.926791916881,2865,0
2,2545.6450107431774,2866,0
2,2547.130173897476,2868,1
2,2547.5162114457294,2869,0
2,2552.6451737299612,2870,0
2,2554.3898324383663,2871,0
2,2559.261981811782,2872,0
2,2564.285521277582,2873,0
2,2566.5894318381706,2874,0
2,2577.7259163126637,2875,0
2,2580.4548981454363,2876,0
2,2582.581032353312,2877,0
2,2583.910455966459,2878,0
2,2584.2296171068338,2879,0
2,2585.8804434005956,2880,0
2,2589.6811891590914,2881,0
2,2592.1172362126345,2882,0
2,2593.727253224353,2883,0
2,2603.3588590325844,2884,0
2,2603.874780768255,2885,0
2,2616.4392108628767,2886,0
2,2616.9740479096063,2887,0
2,2621.352258542767,2888,0
2,2622.9490990150894,2889,0
2,2628.593800556083,2890,0
2,2630.371415186947,2891,0
2,2634.630437127066,2892,0
2,2637.0699390463624,2893,0
2,2638.015759669392,2894,0
2,2642.7569727502623,2895,0
2,2648.32191527714,2896,0
2,2653.4596203835035,2897,0
2,2653.914050031371,2898,0
2,2655.868302095547,2899,0
2,2657.1598809234515,2900,0
2,2660.021772854148,2901,0
2,2664.1880982699604,2902,0
2,2674.65537798663,2903,0
2,2678.6991798306694,2904,0
2,2682.381556585022,2905,0
2,2684.529615798098,2906,0
2,2685.76431542427,2907,0
2,2688.0374492980386,2908,0
2,2695.1331833203994,2909,0
2,2705.944985740073,2910,0
2,2707.2743734870996,2911,0
2,2708.044856508454,2912,0
2,2713.3106797005926,2913,0
2,2717.6734955699626,2914,0
2,2720.4656243850322,2915,0
2,2721.9937392421775,2916,0
2,2722.9988781374095,2917,0
2,2732.949440256841,2918,0
2,2737.347196249465,2919,0
2,2738.0909984702253,2920,0
2,2738.4972270677645,2921,0
2,2747.2626587752097,2922,0
2,2749.2046203364016,2923,0
2,2757.7028150912297,2924,0
2,2769.4855088393947,2925,0
2,2776.8281084296486,2926,0
2,2778.710619515929,2927,0
2,2779.402820448848,2928,0
2,2782.4551348185064,2929,0
2,2782.759817749026,2931,1
2,2784.303722945779,2932,0
2,2784.4259239058397,2933,0
2,2786.921061325583,2934,0
2,2787.106869879109,2935,0
2,2789.251509874311,2936,0
2,2789.4549079146927,2937,0
2,2793.67382574213,2938,0
2,2795.8145505438993,2939,0
2,2799.2106949411514,2940,0
2,2800.314483098251,2941,0
2,2803.5277212205233,2942,0
2,2804.235043817276,2943,0
2,2808.067768474573,2944,0
2,2809.0402265727853,2945,0
2,2812.0880795220105,2946,0
2,2815.8008575140934,2947,0
2,2816.7201960103894,2948,0
2,2818.056751427383,2949,0
2,2821.9346146247167,2950,0
2,2822.9214227903926,2951,0
2,2826.4103726134417,2952,0
2,2828.0666057948447,2953,0
2,2828.5219078894283,2954,0
2,2829.096444101777,2955,0
2,2830.542527352637,2956,0
2,2840.173968417779,2957,0
2,2842.7357718401877,2958,0
2,2846.6953805753315,2959,0
2,2848.354851027118,2960,0
2,2853.3587058062303,2961,0
2,2858.142891178916,2962,0
2,2868.541662108183,2963,0
2,2870.8219528141112,2964,0
2,2876.6064232891235,2965,0
2,2880.093825657593,2966,0
2,2880.1552543800735,2967,0
2,2881.2550866479514,2968,0
2,2882.754337758589,2969,0
2,2889.5951854293176,2970,0
2,2889.785779818972,2972,1
2,2892.1462891560554,2973,0
3,2747.5112931222643,2976,1
3,2759.9516908743135,2978,1
3,2763.287395172438,2979,0
3,2763.3456209526616,2980,0
3,2766.4508000240003,2981,0
3,2774.4252171253866,2982,0
3,2776.049139361519,2983,0
3,2777.5091320554848,2985,1
3,2779.085148948379,2986,0
3,2779.2997873270024,2987,0
3,2783.757856755284,2988,0
3,2784.5120650331723,2989,0
3,2785.5529096740233,2990,0
0,1514.951912931787,2994,2
0,1515.8927375402445,2996,1
0,1521.7806630659893,2997,0
0,1529.8512538057776,2998,0
0,1536.8324739436202,3000,1
0,1541.6062587348629,3001,0
0,1543.2653366547652,3003,1
0,1544.6742030158234,3004,0
0,1545.8253911056963,3005,0
0,1568.2125926752205,3006,0
0,1569.8015202918248,3008,1
0,1570.2957695924683,3009,0
0,1571.796727007905,3010,0
0,1594.4476072099692,3011,0
0,1594.7762335031532,3012,0
0,1598.5362506722806,3013,0
0,1599.5294259727593,3014,0
0,1604.331230565676,3015,0
0,1604.3711401097523,3016,0
0,1606.1756853876705,3017,0
0,1606.3480526412563,3018,0
0,1607.2259220341846,3019,0
0,1610.9230217130025,3020,0
0,1612.8197218796438,3021,0
0,1615.7030798581716,3023,1
0,1620.370730823017,3024,0
0,1622.5077852376746,3025,0
0,1624.5967915141941,3026,0
0,1629.491510697835,3027,0
0,1631.2880303851261,3028,0
0,1632.2584232734246,3029,0
0,1633.2399201071669,3030,0
0,1633.4797627935354,3031,0
0,1641.6178673536301,3032,0
0,1644.9710058651572,3033,0
0,1649.3055604612564,3034,0
0,1656.1318491585462,3035,0
0,1661.5350242524637,3036,0
0,1667.8527838756102,3037,0
0,1670.0127512445065,3038,0
0,1672.359228489438,3039,0
0,1672.5979061282728,3040,0
0,1673.7206690943547,3041,0
0,1674.1766173312885,3042,0
0,1676.977221524859,3043,0
0,1678.412197924643,3044,0
0,1687.6719954819707,3045,0
0,1693.8225464767045,3046,0
0,1695.0083768667857,3047,0
0,1703.8998383312123,3048,0
0,1705.3119385064501,3049,0
0,1716.0898729184216,3050,0
0,1716.4914308771822,3051,0
0,1717.8951184170066,3052,0
0,1719.962699443516,3053,0
0,1720.6590786426784,3054,0
0,1727.1734838813013,3055,0
0,1733.6199190341379,3056,0
0,1737.940830540241,3057,0
0,1738.453168810329,3058,0
0,1743.616262829862,3059,0
0,1743.6191073474095,3060,0
0,1747.775673629024,3061,0
0,1748.4499587981513,3062,0
0,1750.9002679805917,3063,0
0,1751.4349323828505,3064,0
0,1762.0422349478474,3065,0
0,1762.264216276534,3066,0
0,1764.8037877180752,3067,0
0,1766.5539359768622,3069,1
0,1766.8627032604322,3070,0
0,1767.9904981391103,3071,0
0,1769.6982087383174,3072,0
0,1771.87755669176,3073,0
1,2371.937744097097,3076,1
1,2382.4206402705695,3078,1
1,2384.0287162384575,3079,0
1,2389.2811438880303,3080,0
1,2389.3005498933244,3082,1
1,2393.9020650735342,3083,0
1,2394.751061417368,3084,0
1,2395.4149464686543,3085,0
1,2406.531852328204,3087,1
1,2409.064837984397,3088,0
1,2413.187857796427,3089,0
1,2415.723876119762,3090,0
1,2422.8989296956124,3091,0
1,2427.7613647959183,3092,0
1,2430.4782674752314,3093,0
1,2432.498951399801,3094,0
1,2442.52427429205,3095,0
1,2443.016382104153,3096,0
1,2443.592418805427,3097,0
1,2447.9109945788887,3098,0
1,2456.7790225580798,3099,0
1,2457.148640131509,3100,0
1,2457.57741049634,3101,0
1,2457.802958237483,3102,0
1,2458.9784772526477,3103,0
1,2460.237750303486,3104,0
1,2461.013256342365,3105,0
1,2469.1765316761084,3106,0
1,2469.7597490001526,3109,2
1,2480.172104431908,3110,0
1,2482.5008800009805,3111,0
1,2482.67056577364,3112,0
1,2487.801296656437,3113,0
1,2488.6350305929864,3114,0
1,2493.9679494946417,3115,0
1,2495.5130679053736,3116,0
1,2499.449476999096,3117,0
1,2505.3688110548774,3118,0
1,2506.31160528139,3119,0
1,2509.0402035098905,3120,0
1,2512.248587844846,3121,0
1,2512.6332082739054,3122,0
1,2514.464137163243,3123,0
1,2523.947374523111,3124,0
1,2528.9058028228937,3125,0
1,2533.823964482104,3126,0
1,2536.199566966981,3127,0
1,2538.1885311546343,3128,0
1,2541.085662738819,3129,0
1,2541.469111935912,3130,0
1,2544.945407768687,3131,0
1,2550.4583615123624,3132,0
1,2552.9025715529056,3133,0
1,2553.4839969916397,3134,0
1,2555.8690651026536,3135,0
1,2557.6144901499047,3136,0
1,2559.147534264737,3137,0
1,2562.033174862337,3138,0
1,2563.838316642908,3139,0
1,2564.1565458774535,3140,0
1,2566.2982400107867,3141,0
1,2572.310725418032,3142,0
1,2576.8510260434846,3143,0
1,2582.73908356119,3144,0
1,2594.47448735044,3145,0
1,2603.3753344111365,3146,0
1,2608.168355068254,3147,0
1,2609.7893729328066,3148,0
1,2613.5916234507945,3149,0
1,2620.6944409949515,3150,0
1,2623.9313069743516,3151,0
1,2625.579776352402,3152,0
1,2627.7272023199143,3153,0
1,2628.1662588803574,3154,0
1,2630.762350600583,3155,0
1,2631.719378486297,3156,0
1,2639.417470916573,3157,0
1,2643.444280277551,3158,0
1,2648.502212019883,3159,0
1,2649.4634085290068,3160,0
1,2649.560792126804,3161,0
1,2652.0562380058277,3162,0
1,2652.1339604439145,3163,0
1,2657.867807468229,3164,0
1,2658.943608217074,3166,1
1,2662.1899255745548,3167,0
1,2668.7647230948946,3168,0
1,2668.99998573944,3169,0
1,2678.9367239812755,3170,0
1,2679.987316316108,3171,0
1,2691.0720726449786,3172,0
3,2797.431478785595,3175,1
3,2802.8255927453893,3177,1
3,2803.325253768605,3179,1
3,2803.5110144386485,3181,1
3,2809.0505623659546,3182,0
3,2809.114268636444,3183,0
3,2810.642424381446,3184,0
3,2822.4632351387813,3185,0
3,2822.8243800953082,3186,0
3,2830.457699326726,3187,0
3,2831.083174113139,3188,0
3,2839.525530802553,3189,0
3,2843.6156859845723,3190,0
3,2848.129809471843,3191,0
3,2849.8061922074307,3192,0
3,2856.2607356010017,3193,0
3,2860.1457674476433,3194,0
3,2865.4514522491345,3195,0
3,2866.1038141702647,3196,0
3,2868.0812208607513,3197,0
3,2877.0629579449237,3198,0
3,2880.16536020285,3200,1
3,2881.1296255150974,3201,0
3,2881.68642700876,3202,0
3,2881.7701357470537,3203,0
3,2882.08438705514,3204,0
3,2882.140955029552,3205,0
3,2889.0005763781214,3206,0
3,2892.307485655133,3208,1
3,2896.244441263816,3209,0
3,2899.2801263795636,3210,0
3,2905.1894252263164,3211,0
3,2908.1163477210453,3212,0
3,2916.592897358609,3213,0
3,2928.2712394634736,3214,0
3,2934.535666393406,3215,0
3,2942.1000171777123,3216,0
3,2947.367033512877,3217,0
3,2953.6688288598266,3218,0
3,2962.013590710238,3219,0
3,2967.9958859908766,3220,0
3,2970.5206379675315,3221,0
3,2976.860228185086,3222,0
3,2978.2813732303143,3223,0
3,2985.4289158148295,3224,0
3,2991.5011371700402,3225,0
3,2992.3422712682514,3226,0
3,2993.146840394797,3227,0
3,2996.505826440688,3228,0
3,3006.659242331514,3229,0
3,3015.4115766564764,3230,0
3,3020.2415002170296,3231,0
3,3020.421269840942,3232,0
3,3020.7755995086086,3233,0
3,3031.4845642172645,3234,0
3,3031.9626484988216,3235,0
3,3032.1644629978555,3236,0
3,3041.616752112846,3237,0
1,2691.2805008952723,3245,7
1,2693.303294369529,3246,0
1,2693.619230216602,3248,1
1,2694.2747629031646,3249,0
1,2697.2977548253534,3250,0
1,2713.5497412805203,3251,0
1,2716.2931570812357,3252,0
1,2730.830911332399,3253,0
1,2732.7107861732125,3254,0
1,2734.2345699693137,3256,1
1,2735.7510430996563,3257,0
1,2739.020351157257,3258,0
1,2740.008213038563,3259,0
1,2745.3877737742196,3260,0
1,2752.9778595131484,3261,0
1,2756.1880834571057,3262,0
1,2758.2290140761725,3263,0
1,2763.5772972410145,3264,0
1,2765.970727869604,3265,0
1,2766.526043874058,3266,0
1,2776.8882044076136,3267,0
1,2778.8088805841808,3268,0
1,2782.3673821458096,3270,1
1,2786.2645773151467,3272,1
1,2790.2705272597036,3273,0
1,2790.582984736761,3274,0
1,2794.594342563072,3275,0
1,2805.936392991325,3276,0
1,2806.678911619893,3277,0
1,2807.9117095459087,3278,0
1,2810.0552686350593,3279,0
1,2813.1417485175084,3280,0
1,2817.769343404703,3281,0
1,2820.9575521146326,3282,0
1,2828.7408842331115,3283,0
1,2842.776442041942,3284,0
1,2860.119408363095,3285,0
1,2867.1646478458592,3286,0
1,2867.201269317652,3288,1
1,2867.211372787143,3289,0
1,2872.497402286659,3290,0
1,2873.889387415612,3291,0
1,2875.0410123374522,3292,0
1,2877.7821020340225,3293,0
1,2880.6906468152606,3294,0
1,2886.759415879145,3295,0
1,2891.568087603941,3296,0
1,2896.647279775412,3297,0
1,2900.613574737071,3299,1
1,2901.1707155285076,3300,0
1,2903.1451042934636,3301,0
1,2908.284557816638,3302,0
1,2908.4732716093376,3303,0
1,2911.422086791787,3304,0
1,2921.893923954622,3305,0
1,2938.886550849094,3306,0
1,2940.8883674534954,3307,0
1,2944.552023978256,3308,0
1,2953.224390946856,3309,0
1,2960.6372130091186,3310,0
1,2960.688728840703,3311,0
1,2963.211625420435,3312,0
1,2965.2669604716716,3313,0
1,2971.817990981121,3314,0
1,2973.013868644923,3315,0
1,2977.2404726329637,3316,0
1,2981.155849386117,3317,0
1,2982.132833579853,3318,0
1,2983.1758537540068,3319,0
1,2985.926160657905,3320,0
1,2987.958244850491,3321,0
1,2989.389662089801,3322,0
1,2990.5272604836136,3323,0
1,2997.3206629236765,3324,0
1,3019.995015767212,3325,0
1,3022.8656515245134,3326,0
1,3026.2148197437537,3327,0
1,3029.851406702667,3328,0
1,3031.469503934192,3330,1
1,3033.5686251297843,3331,0
1,3038.8523000130185,3332,0
1,3039.4064078334736,3333,0
1,3040.7593898093855,3334,0
1,3040.7861680322203,3335,0
1,3041.393346160743,3336,0
1,3042.152616912368,3337,0
1,3046.0831678826407,3338,0
1,3050.366198860924,3339,0
1,3058.233236049959,3340,0
1,3063.048689334213,3341,0
1,3063.226555706632,3342,0
1,3067.306738422141,3343,0
1,3074.080382960453,3344,0
1,3074.8784190386195,3345,0
1,3077.7736011901375,3346,0
1,3078.3892218934416,3347,0
1,3080.4674555281713,3348,0
1,3085.6018999109892,3349,0
1,3088.9469549280075,3350,0
1,3092.0053438335212,3351,0
1,3097.421554758886,3352,0
1,3101.9333934609003,3354,1
1,3102.6102065336204,3355,0
1,3103.605541145431,3356,0
1,3109.7844750645277,3357,0
1,3110.1669665189884,3358,0
1,3111.950110479837,3359,0
1,3118.4650912348743,3360,0
1,3130.228882978587,3361,0
1,3133.749038215735,3362,0
1,3141.8545534457207,3363,0
1,3144.1070195087045,3364,0
1,3145.7586934131104,3365,0
1,3145.8319549077864,3366,0
1,3148.092062253901,3367,0
1,3153.8665217858525,3368,0
1,3155.3209948906674,3369,0
1,3156.2075541351564,3370,0
1,3158.4843691535957,3371,0
1,3159.4196082108842,3372,0
1,3161.4840513010754,3373,0
1,3164.7917953835977,3374,0
1,3174.7906001723236,3375,0
1,3179.9095483810474,3376,0
1,3185.2853479186547,3377,0
1,3186.22346794157,3378,0
1,3207.507089936334,3379,0
1,3207.9514413724496,3380,0
1,3208.827723782179,3381,0
1,3213.071591872005,3382,0
1,3216.7108327412993,3383,0
1,3228.735040611161,3384,0
1,3229.981781165767,3385,0
1,3238.6578222401804,3386,0
1,3242.615207081346,3387,0
1,3242.7315771837034,3388,0
1,3243.959829105601,3389,0
1,3250.2341758721163,3390,0
1,3250.4793254861856,3391,0
1,3251.3665233925362,3392,0
1,3255.377324810228,3393,0
1,3259.5666932317977,3394,0
1,3264.6097537100677,3395,0
1,3267.0250323929217,3396,0
1,3275.6832050469047,3398,1
1,3282.6746306170216,3399,0
1,3283.3417250023426,3400,0
1,3283.4118406981665,3401,0
1,3286.887626659259,3402,0
1,3295.8705987875505,3403,0
1,3300.5269997727432,3404,0
1,3300.6167060182174,3405,0
2,2910.1666527070474,3408,1
2,2910.712809315155,3409,0
2,2918.314391393513,3411,1
0,1772.4590448261656,3414,1
0,1774.1276382359288,3417,2
0,1788.2140130174944,3418,0
0,1789.4088669692608,3420,1
0,1789.6804231178949,3421,0
0,1799.4827932185012,3422,0
0,1808.4212402632731,3423,0
0,1811.2065073770586,3424,0
0,1814.9274079573765,3425,0
0,1819.8634231951232,3426,0
0,1821.710269556907,3427,0
0,1827.6568707877,3429,1
0,1835.141157513992,3430,0
0,1837.769419702359,3431,0
0,1845.8685492107722,3432,0
0,1845.937772860699,3433,0
0,1846.5235819853804,3435,1
0,1846.704136219387,3436,0
0,1850.1886498603926,3437,0
0,1858.174814927116,3438,0
0,1868.5949841140878,3439,0
0,1869.9521745825223,3440,0
0,1874.7894206514857,3441,0
0,1875.3267701209047,3442,0
0,1877.6957768424372,3443,0
0,1879.4415462032673,3444,0
0,1882.2288069280007,3445,0
0,1885.1156551086988,3446,0
0,1894.2156479350367,3447,0
0,1898.7909029358013,3449,1
0,1903.1789445796542,3450,0
0,1908.1357778754295,3451,0
0,1908.2925967912229,3452,0
0,1910.9717525778683,3453,0
0,1912.5030453152215,3454,0
0,1915.7577112854908,3455,0
0,1918.6539201149676,3456,0
0,1918.7926860856512,3457,0
0,1925.8617364925385,3458,0
